Series_reference,Period,Data_value,Profit,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
WTSQ.SFD9CT,1997.09,2092.559,32003,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,1997.12,2062.855,34506,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,1998.03,2002.596,6967,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,1998.06,1974.836,34483,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,1998.09,1996.631,13920,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,1998.12,1970.179,2924,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,1999.03,1889.889,35256,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,1999.06,1866.772,27445,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,1999.09,1913.702,24244,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,1999.12,1988.863,2406,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2000.03,2065.161,18881,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2000.06,2138.176,3342,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2000.09,2280.523,23342,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2000.12,2511,30031,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2001.03,2612.153,5392,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2001.06,2619.224,17946,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2001.09,2967.031,31544,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2001.12,3554.366,24024,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2002.03,3687.039,6493,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2002.06,2961.989,13186,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2002.09,1820.273,8268,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2002.12,1034.747,23072,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2003.03,904.762,24818,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2003.06,1050.064,12368,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2003.09,1111.866,32897,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2003.12,1035.001,33571,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2004.03,970.735,7485,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2004.06,997.591,33617,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2004.09,1047.896,26541,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2004.12,1031.054,17717,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2005.03,985.626,1303,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2005.06,1002.103,34794,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2005.09,1035.252,13604,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2005.12,1024.918,12417,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2006.03,998.546,21255,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2006.06,1014.319,22851,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2006.09,1070.994,31894,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2006.12,1137.611,26798,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2007.03,1168.334,4781,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2007.06,1158.965,29240,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2007.09,1146.026,32426,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2007.12,1132.474,1160,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2008.03,1111.537,33433,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2008.06,1124.294,27828,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2008.09,1172.339,10834,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2008.12,1223.937,11041,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2009.03,1277.747,19546,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2009.06,1316.894,7474,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2009.09,1318.274,17127,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2009.12,1321.944,24957,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2010.03,1364.166,21227,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2010.06,1395.705,26873,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2010.09,1396.864,5446,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2010.12,1402.866,31629,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2011.03,1406.129,9512,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2011.06,1404.655,2071,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2011.09,1410.897,35326,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2011.12,1418.128,6560,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2012.03,1477.779,35153,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2012.06,1580.296,24384,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2012.09,1609.595,14656,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2012.12,1588.735,26887,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2013.03,1552.821,14436,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2013.06,1530.812,32968,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2013.09,1552.953,4103,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2013.12,1562.566,25200,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2014.03,1541.082,27752,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2014.06,1534.975,30553,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2014.09,1575.619,2624,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2014.12,1612.483,9368,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2015.03,1628.349,10305,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2015.06,1644.392,13537,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2015.09,1704.43,18035,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2015.12,1770.409,2902,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2016.03,1775.399,21971,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2016.06,1740.654,9172,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2016.09,1708.659,1412,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2016.12,1710.804,35801,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
